"model","term","estimate","std_error","z_value","p_value","odds_ratio"
"alt_shannon","(Intercept)",1.37019574856353,0.553002475107615,2.47773890758244,0.0132631577718082,3.9361211101174
"alt_shannon","diversif_alt",0.794969162957245,0.182353683058937,4.35949057689342,1.33673937757511e-05,2.21437271104525
"alt_shannon","size_catmediano_2_5ha",0.143269613503612,0.354399316273585,0.404260411701846,0.686043048598499,1.15404090473697
"alt_shannon","size_catpequeno_<2ha",0.681737634108437,0.500259315793445,1.36276849343056,0.173032913684323,1.97731059116649
"alt_shannon","log_area",0.181449221778818,0.196725284931525,0.922348247415047,0.356403103191208,1.19895365443013
"alt_shannon","region_natural2",-0.0609725462000392,0.282292543477522,-0.215990636695278,0.829006162149929,0.940849069303591
"alt_shannon","region_natural3",-2.77025200656465,0.220739893399756,-12.5498475327601,1.86524717572904e-35,0.0626462154951843
"alt_shannon","diversif_alt:size_catmediano_2_5ha",0.322967913607939,0.229386942177042,1.40796119666948,0.159220996656364,1.38122103179507
"alt_shannon","diversif_alt:size_catpequeno_<2ha",0.194213287723801,0.311624373368501,0.623228811098612,0.533170035413666,1.21435526240649
"alt_num_crops","(Intercept)",1.73520481595772,0.521695882263735,3.3260849375087,0.000888770653645455,5.67008900959507
"alt_num_crops","diversif_alt2",0.0974029760929369,0.0345264327713477,2.8211132246992,0.00480954513205549,1.10230448648676
"alt_num_crops","size_catmediano_2_5ha",-0.1197225131746,0.343107800359934,-0.348935562085754,0.72715622368695,0.887166579602649
"alt_num_crops","size_catpequeno_<2ha",0.050608853857373,0.480331315427068,0.10536238681914,0.91609359313068,1.05191136173243
"alt_num_crops","log_area",0.197093725196852,0.189665093074772,1.03916710239955,0.298790423039911,1.21785817935459
"alt_num_crops","region_natural2",0.157218149600465,0.279302239541095,0.56289612950752,0.57353745790406,1.17025087581826
"alt_num_crops","region_natural3",-2.83582568442078,0.222944867040517,-12.7198518721914,2.33592347841081e-36,0.0586700628721898
"alt_num_crops","diversif_alt2:size_catmediano_2_5ha",0.14200399067507,0.0533335663171213,2.66256319389396,0.00778613621605048,1.15258124810508
"alt_num_crops","diversif_alt2:size_catpequeno_<2ha",0.215478204804327,0.0892672470605693,2.41385515852327,0.0158297908054205,1.2404549466702
"alt_outcome_two_plus","(Intercept)",0.324907987204695,0.539171639647277,0.602605855562522,0.54680540311298,1.38390330331089
"alt_outcome_two_plus","diversificacion_area",1.22271811166789,0.365682974618152,3.34365610798439,0.000834499331504615,3.39640701195932
"alt_outcome_two_plus","size_catmediano_2_5ha",0.577135351892839,0.358276635007121,1.61086516814408,0.107288750246876,1.78092938044957
"alt_outcome_two_plus","size_catpequeno_<2ha",0.799982277828413,0.484122636052896,1.65243725092211,0.0985246630076246,2.22550148742375
"alt_outcome_two_plus","log_area",0.21813216235808,0.183085405321848,1.19142299723248,0.23355891664317,1.24375143387967
"alt_outcome_two_plus","region_natural2",-0.0789397779377575,0.218727622874794,-0.360904475165192,0.718190094480882,0.924095573710571
"alt_outcome_two_plus","region_natural3",-2.8753337586107,0.196489465145381,-14.6335263139083,2.87651835130129e-47,0.0563973132733184
"alt_outcome_two_plus","diversificacion_area:size_catmediano_2_5ha",0.0484521620511555,0.483543478222238,0.100202286316199,0.920188799421462,1.0496451577479
"alt_outcome_two_plus","diversificacion_area:size_catpequeno_<2ha",-0.00739225519011609,0.507825567527171,-0.0145566817876309,0.988386591254827,0.992635000327018
"small_only","(Intercept)",1.4664162287181,0.34187864877471,4.28928871099064,1.85338250612582e-05,4.3336763732509
"small_only","diversificacion_area",1.67679793007607,0.48598904863391,3.45027924968569,0.000568322032368538,5.34840256358338
"small_only","log_area",0.938412181995172,0.55044462136401,1.70482578187388,0.0883382503864745,2.55591985910298
"small_only","region_natural2",0.363290651312657,0.340299535653551,1.06756140767266,0.285810762913187,1.43805377072114
"small_only","region_natural3",-2.61557366921231,0.332153470319683,-7.87459383367253,4.8532258405872e-15,0.0731258266255993
