"model","term","estimate","std_error","z_value","p_value","odds_ratio"
"alt_shannon","(Intercept)",2.63687181688845,0.535511572183061,4.92402396859325,8.82369041345247e-07,13.9694362327414
"alt_shannon","diversif_alt",1.34207945813341,0.361165393083207,3.71596914830713,0.000205218667299366,3.82699330922289
"alt_shannon","size_catmediano_2_5ha",0.305467511721812,0.391862823339984,0.779526644345094,0.435716097142698,1.35725938937721
"alt_shannon","size_catpequeno_<2ha",0.172378208634498,0.461325448397485,0.373658572778266,0.708678337874645,1.18812710817991
"alt_shannon","log_area",0.00159428349886227,0.162736533307483,0.00979671538074334,0.992183970193735,1.00159555504444
"alt_shannon","region_natural2",1.32291567865573,0.476215679468731,2.77797589556812,0.00549561197944581,3.754351918299
"alt_shannon","region_natural3",-2.18457952476753,0.370752330711373,-5.89228804192793,4.12570363597419e-09,0.112525037699888
"alt_shannon","diversif_alt:size_catmediano_2_5ha",0.0377461137675944,0.458265851020525,0.0823672845871814,0.934358810425465,1.03846754679385
"alt_shannon","diversif_alt:size_catpequeno_<2ha",-0.327011120699026,0.476613610153837,-0.686113685661383,0.492681558776632,0.721075724115916
"alt_num_crops","(Intercept)",2.97365046925254,0.544117939802358,5.46508440859839,4.91148573571582e-08,19.5632042813042
"alt_num_crops","diversif_alt2",0.240812922177093,0.0742381674153563,3.24378861387789,0.00118929921247615,1.27228299710987
"alt_num_crops","size_catmediano_2_5ha",0.203312272961901,0.42437803156031,0.479082935123627,0.631906062250702,1.22545508499302
"alt_num_crops","size_catpequeno_<2ha",-0.254642171960872,0.452309070675708,-0.562982678150717,0.573478526852881,0.775193834428457
"alt_num_crops","log_area",-0.0119450583468006,0.162486401339855,-0.073514203332108,0.941400652090573,0.988126000646631
"alt_num_crops","region_natural2",1.53909112026717,0.466702626297721,3.29779828426624,0.000983057072166343,4.66035264546657
"alt_num_crops","region_natural3",-2.2336662702353,0.369633672609298,-6.04291880246603,1.65296778304651e-09,0.107134923644285
"alt_num_crops","diversif_alt2:size_catmediano_2_5ha",0.00110750023264016,0.112624268538041,0.00983358424446575,0.992154556369488,1.00110811373749
"alt_num_crops","diversif_alt2:size_catpequeno_<2ha",0.0189607663217413,0.109587802722788,0.173018947826743,0.862645369808409,1.01914166315691
"alt_outcome_two_plus","(Intercept)",1.60068674175789,0.540397834876721,2.96205247033059,0.00307411158133139,4.95643504681687
"alt_outcome_two_plus","diversificacion_area",2.69340512365578,0.48547175774658,5.5480160909005,3.07803184044982e-08,14.7819246015426
"alt_outcome_two_plus","size_catmediano_2_5ha",0.552738160682187,0.36368210447377,1.51983876545691,0.128631277043396,1.73800544662069
"alt_outcome_two_plus","size_catpequeno_<2ha",0.27066626914262,0.44551841647914,0.607531045027615,0.543533355341457,1.31083753044544
"alt_outcome_two_plus","log_area",0.00672576431193458,0.154848749103131,0.0434344116493648,0.965357435235715,1.00674843305777
"alt_outcome_two_plus","region_natural2",1.5634943300649,0.420392060907902,3.71913381686678,0.00020267364293973,4.77547922457743
"alt_outcome_two_plus","region_natural3",-2.02664199560484,0.273385908206073,-7.41311799464512,1.50015417309004e-13,0.131777287717671
"alt_outcome_two_plus","diversificacion_area:size_catmediano_2_5ha",-0.650007110196917,0.603788760565502,-1.07654721758671,0.281748125616907,0.522042064925939
"alt_outcome_two_plus","diversificacion_area:size_catpequeno_<2ha",-0.872244530694962,0.631296803947626,-1.38167107015376,0.167150604031562,0.41801225416831
"small_only","(Intercept)",2.31113166310543,0.50310873161971,4.59370215194827,4.54767340088419e-06,10.0858319631015
"small_only","diversificacion_area",1.60176772149264,0.624245166676828,2.56592731029005,0.0103418193575052,4.96179574954256
"small_only","log_area",0.808244887010918,0.514508957513917,1.57090537532392,0.116318022526187,2.2439661143983
"small_only","region_natural2",1.9837886932928,0.577877138722352,3.43289007362157,0.000605885153802936,7.27023556451971
"small_only","region_natural3",-2.21201614843953,0.477557707062725,-4.63193477086737,3.78863323184974e-06,0.109479698533017
